Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],,,problem_flag
49:53.0,71,104,871,23,7,8.44,83.5,0,14.1,14.5,,,0
49:53.1,71,104,883,23,7,8.44,83.5,0,14.1,14.5,,,0
49:53.1,71,104,883,20,7,8.44,83.5,0,14.1,14.5,,,0
49:53.3,71,104,883,20,7,8.44,83.5,0,14.1,14.5,,,0
49:53.3,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.4,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.5,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.6,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.7,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.8,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:53.9,71,104,883,20,7,8.33,83.5,0,14.1,14.5,,,0
49:54.0,71,104,891,20,7,8.33,83.5,0,14.1,14.5,,,0
49:54.1,71,104,891,17,7,8.33,83.5,0,14.1,14.5,,,0
49:54.2,71,104,891,17,7,8.33,83.5,0,14.1,14.5,,,0
49:54.2,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.3,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.4,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.5,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.6,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.7,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.8,71,104,891,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.9,71,104,895,17,7,8.19,83.5,0,14.1,14.5,,,0
49:54.9,71,104,895,14,7,8.19,83.5,0,14.1,14.5,,,0
49:55.0,71,104,895,14,7,8.19,83.5,0,14.1,14.5,,,0
49:55.1,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.2,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.3,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.4,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.5,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.5,71,104,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.6,71,105,895,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.7,71,105,897,14,7,8.27,83.5,0,14.1,14.5,,,0
49:55.8,71,105,897,11,7,8.27,83.5,0,14.1,14.5,,,0
49:55.8,71,105,897,11,7,8.27,83.5,0,14.1,14.5,,,0
49:55.9,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.0,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.1,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.1,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.2,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.3,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.4,71,105,897,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.5,71,105,898,11,7,8.13,83.5,0,14.1,14.5,,,0
49:56.6,71,105,898,7,7,8.13,83.5,0,14.1,14.5,,,0
49:56.7,71,105,898,7,7,8.13,83.5,0,14.1,14.5,,,0
49:56.7,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:56.8,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:56.9,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.0,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.0,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.1,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.2,71,105,898,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.3,71,105,897,7,7,8.22,83.5,0,14.1,14.5,,,0
49:57.4,71,105,897,3,7,8.22,83.5,0,14.1,14.5,,,0
49:57.5,71,105,897,3,8,8.22,83.5,0,14.1,14.5,,,0
49:57.6,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:57.7,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:57.8,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:57.8,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:57.9,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:58.0,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:58.1,71,105,897,3,8,8.24,83.5,0,14.1,14.5,,,0
49:58.2,71,105,823,3,8,8.24,83.5,0,14.1,14.5,,,0
49:58.2,71,105,823,1,8,8.24,83.5,0,14.1,14.5,,,0
49:58.3,71,105,823,1,8,8.24,83.5,0,14.1,14.5,,,0
49:58.4,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:58.5,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:58.6,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:58.7,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:58.8,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:58.9,71,105,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:59.0,71,104,823,1,8,7.36,83.5,0,14.1,14.5,,,0
49:59.0,71,104,764,1,8,7.36,83.5,0,14.1,14.5,,,0
49:59.1,71,104,764,0,8,7.36,83.5,0,14.1,14.5,,,0
49:59.2,71,104,764,0,7,7.36,83.5,0,14.1,14.5,,,0
49:59.3,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.4,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.4,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.5,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.6,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.7,71,104,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.8,71,103,764,0,7,7.22,83.5,0,14.1,14.5,,,0
49:59.9,71,103,765,0,7,7.22,83.5,0,14.1,14.5,,,0
50:00.0,71,103,765,0,7,7.22,83.5,0,14.1,14.5,,,0
50:00.1,71,103,765,0,7,7.22,83.5,0,14.1,14.5,,,0
50:00.1,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.2,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.3,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.3,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.4,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.5,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.6,71,103,765,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.6,71,103,769,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.7,71,103,769,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.8,71,103,769,0,7,7.36,83.5,0,14.1,14.5,,,0
50:00.9,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.0,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.1,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.2,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.3,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.3,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.4,71,103,769,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.5,71,103,770,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.6,71,103,770,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.7,71,103,770,0,7,6.88,83.5,0,14.1,14.5,,,0
50:01.8,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:01.8,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.0,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.0,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.1,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.2,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.3,71,103,770,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.4,71,103,769,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.4,71,103,769,0,7,7.33,83.5,0,14.1,14.5,,,0
50:02.5,71,103,769,0,8,7.33,83.5,0,14.1,14.5,,,0
50:02.6,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:02.7,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:02.7,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:02.8,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:02.9,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.0,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.0,71,103,769,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.1,71,103,771,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.2,71,103,771,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.3,71,103,771,0,8,7.3,83.5,0,14.1,14.5,,,0
50:03.3,71,103,771,0,8,6.88,83.5,0,14.1,14.5,,,0
50:03.4,71,103,771,0,8,6.88,83.5,0,14.1,14.5,,,0
50:03.5,71,103,771,0,8,6.88,83.5,0,14.1,14.5,,,0
50:03.6,71,103,771,0,8,6.88,83.5,0,15.3,14.5,,,0
50:03.6,71,103,771,0,8,6.88,83.5,0,15.3,15.3,,,0
50:03.7,71,103,771,0,8,6.88,83.5,0,15.3,15.3,,,0
50:03.8,71,103,771,0,8,6.88,83.5,0,15.3,15.3,,,0
50:03.9,71,103,920,0,8,6.88,83.5,0,15.3,15.3,,,0
50:03.9,71,103,920,0,8,6.88,83.5,0,15.3,15.3,,,0
50:04.1,71,103,920,0,8,6.88,83.5,0,15.3,15.3,,,0
50:04.1,71,103,920,0,8,8.61,83.5,0,15.3,15.3,,,0
50:04.2,71,103,920,0,8,8.61,83.5,0,15.3,15.3,,,0
50:04.3,71,103,920,0,8,8.61,83.5,0,15.3,15.3,,,0
50:04.4,71,103,920,0,8,8.61,83.5,0,15.3,15.3,,,0
50:04.5,71,103,920,0,8,8.61,83.5,0,15.3,14.9,,,0
50:04.5,71,103,920,0,8,8.61,83.5,0,15.3,14.9,,,0
50:04.6,71,105,920,0,8,8.61,83.5,0,15.3,14.9,,,0
50:04.7,71,105,866,0,8,8.61,83.5,0,15.3,14.9,,,0
50:04.8,71,105,866,3,8,8.61,83.5,0,15.3,14.9,,,0
50:04.8,71,105,866,3,9,8.61,83.5,0,15.3,14.9,,,0
50:04.9,71,105,866,3,9,9.72,83.5,0,15.3,14.9,,,0
50:05.0,71,105,866,3,9,9.72,83.5,0,15.3,14.9,,,0
50:05.1,71,105,866,3,9,9.72,83.5,0,15.3,14.9,,,0
50:05.2,71,105,866,3,9,9.72,83.5,0,16.1,14.9,,,0
50:05.3,71,105,866,3,9,9.72,83.5,0,16.1,16.9,,,0
50:05.4,71,105,866,3,9,9.72,83.5,0,16.1,16.9,,,0
50:05.4,71,106,866,3,9,9.72,83.5,0,16.1,16.9,,,0
50:05.5,71,106,995,3,9,9.72,83.5,0,16.1,16.9,,,0
50:05.6,71,106,995,9,9,9.72,83.5,0,16.1,16.9,,,0
50:05.7,71,106,995,9,10,9.72,83.5,0,16.1,16.9,,,0
50:05.7,71,106,995,9,10,16.8,83.5,0,16.1,16.9,,,0
50:05.8,71,106,995,9,10,16.8,83.5,0,16.1,16.9,,,0
50:05.9,71,106,995,9,10,16.8,83.5,0,16.1,16.9,,,0
50:06.0,71,106,995,9,10,16.8,83.5,0,33.7,16.9,,,0
50:06.0,71,106,995,9,10,16.8,83.5,0,33.7,36.1,,,0
50:06.1,71,106,995,9,10,16.8,83.5,0,33.7,36.1,,,0
50:06.2,71,115,995,9,10,16.8,83.5,0,33.7,36.1,,,0
50:06.3,71,115,1563,9,10,16.8,83.5,0,33.7,36.1,,,0
50:06.3,71,115,1563,14,10,16.8,83.5,0,33.7,36.1,,,0
50:06.4,71,115,1563,14,12,16.8,83.5,0,33.7,36.1,,,0
50:06.5,71,115,1563,14,12,25.27,83.5,0,33.7,36.1,,,0
50:06.6,71,115,1563,14,12,25.27,83.5,0,33.7,36.1,,,0
50:06.7,71,115,1563,14,12,25.27,83.5,0,33.7,36.1,,,0
50:06.8,71,115,1563,14,12,25.27,83.5,0,38.8,36.1,,,0
50:06.9,71,115,1563,14,12,25.27,83.5,0,38.8,38.4,,,0
50:06.9,71,115,1563,14,12,25.27,83.5,0,38.8,38.4,,,0
50:07.0,71,139,1563,14,12,25.27,83.5,0,38.8,38.4,,,0
50:07.1,71,139,2047,14,12,25.27,83.5,0,38.8,38.4,,,0
50:07.3,71,139,2047,18,12,25.27,83.5,0,38.8,38.4,,,0
50:07.3,71,139,2047,18,15,25.27,83.5,0,38.8,38.4,,,0
50:07.4,71,139,2047,18,15,21.33,83.5,0,38.8,38.4,,,0
50:07.5,71,139,2047,18,15,21.33,83.5,0,38.8,38.4,,,0
50:07.5,71,139,2047,18,15,21.33,83.5,0,38.8,38.4,,,0
50:07.6,71,139,2047,18,15,21.33,83.5,0,14.1,38.4,,,0
50:07.7,71,139,2047,18,15,21.33,83.5,0,14.1,16.5,,,0
50:07.8,71,139,2047,18,15,21.33,83.5,0,14.1,16.5,,,0
50:07.8,71,121,2047,18,15,21.33,83.5,0,14.1,16.5,,,0
50:07.9,71,121,1430,18,15,21.33,83.5,0,14.1,16.5,,,0
50:08.0,71,121,1430,19,15,21.33,83.5,0,14.1,16.5,,,0
50:08.1,71,121,1430,19,16,21.33,83.5,0,14.1,16.5,,,0
50:08.1,71,121,1430,19,16,15.38,83.5,0,14.1,16.5,,,0
50:08.2,71,121,1430,19,16,15.38,83.5,0,14.1,16.5,,,0
50:08.3,71,121,1430,19,16,15.38,83.5,0,14.1,16.5,,,0
50:08.4,71,121,1430,19,16,15.38,83.5,0,53.7,16.5,,,0
50:08.4,71,121,1430,19,16,15.38,83.5,0,53.7,55.7,,,0
50:08.5,71,121,1430,19,16,15.38,83.5,0,53.7,55.7,,,0
50:08.6,71,125,1430,19,16,15.38,83.5,0,53.7,55.7,,,0
50:08.7,71,125,1331,19,16,15.38,83.5,0,53.7,55.7,,,0
50:08.7,71,125,1331,23,16,15.38,83.5,0,53.7,55.7,,,0
50:08.8,71,125,1331,23,13,15.38,83.5,0,53.7,55.7,,,0
50:08.9,71,125,1331,23,13,30.8,83.5,0,53.7,55.7,,,0
50:09.0,71,125,1331,23,13,30.8,83.5,0,53.7,55.7,,,0
50:09.0,71,125,1331,23,13,30.8,83.5,0,53.7,55.7,,,0
50:09.1,71,125,1331,23,13,30.8,83.5,0,50.2,55.7,,,0
50:09.2,71,125,1331,23,13,30.8,83.5,0,50.2,47.5,,,0
50:09.3,71,125,1331,23,13,30.8,83.5,0,50.2,47.5,,,0
50:09.3,71,156,1331,23,13,30.8,83.5,0,50.2,47.5,,,0
50:09.4,71,156,1694,23,13,30.8,83.5,0,50.2,47.5,,,0
50:09.5,71,156,1694,30,13,30.8,83.5,0,50.2,47.5,,,0
50:09.6,71,156,1694,30,16,30.8,83.5,0,50.2,47.5,,,0
50:09.6,71,156,1694,30,16,29.05,83.5,0,50.2,47.5,,,0
50:09.7,71,156,1694,30,16,29.05,83.5,0,50.2,47.5,,,0
50:09.8,71,156,1694,30,16,29.05,83.5,0,50.2,47.5,,,0
50:09.9,71,156,1694,30,16,29.05,83.5,0,41.2,47.5,,,0
50:09.9,71,156,1694,30,16,29.05,83.5,0,41.2,40.4,,,0
50:10.0,71,156,1694,30,16,29.05,83.5,0,41.2,40.4,,,0
50:10.1,71,146,1694,30,16,29.05,83.5,0,41.2,40.4,,,0
50:10.2,71,146,1908,30,16,29.05,83.5,0,41.2,40.4,,,0
50:10.2,71,146,1908,33,16,29.05,83.5,0,41.2,40.4,,,0
50:10.3,71,146,1908,33,16,29.05,83.5,0,41.2,40.4,,,0
50:10.4,71,146,1908,33,16,21.38,83.5,0,41.2,40.4,,,0
50:10.5,71,146,1908,33,16,21.38,83.5,0,41.2,40.4,,,0
50:10.5,71,146,1908,33,16,21.38,83.5,0,41.2,40.4,,,0
50:10.6,71,146,1908,33,16,21.38,83.5,0,32.2,40.4,,,0
50:10.7,71,146,1908,33,16,21.38,83.5,0,32.2,32.5,,,0
50:10.8,71,146,1908,33,16,21.38,83.5,0,32.2,32.5,,,0
50:10.8,71,121,1908,33,16,21.38,83.5,0,32.2,32.5,,,0
50:10.9,71,121,1963,33,16,21.38,83.5,0,32.2,32.5,,,0
50:11.0,71,121,1963,34,16,21.38,83.5,0,32.2,32.5,,,0
50:11.1,71,121,1963,34,13,21.38,83.5,0,32.2,32.5,,,0
50:11.1,71,121,1963,34,13,20.58,83.5,0,32.2,32.5,,,0
50:11.2,71,121,1963,34,13,20.58,83.5,0,32.2,32.5,,,0
50:11.3,71,121,1963,34,13,20.58,83.5,0,32.2,32.5,,,0
50:11.4,71,121,1963,34,13,20.58,83.5,0,30.6,32.5,,,0
50:11.4,71,121,1963,34,13,20.58,83.5,0,30.6,31,,,0
50:11.6,71,121,1963,34,13,20.58,83.5,0,30.6,31,,,0
50:11.6,71,115,1963,34,13,20.58,83.5,0,30.6,31,,,0
50:11.7,71,115,1974,34,13,20.58,83.5,0,30.6,31,,,0
50:11.8,71,115,1974,34,13,20.58,83.5,0,30.6,31,,,0
50:11.9,71,115,1974,34,13,20.58,83.5,0,30.6,31,,,0
50:12.0,71,115,1974,34,13,18.44,83.5,0,30.6,31,,,0
50:12.0,71,115,1974,34,13,18.44,83.5,0,30.6,31,,,0
50:12.1,71,115,1974,34,13,18.44,83.5,0,30.6,31,,,0
50:12.2,71,115,1974,34,13,18.44,83.5,0,30.6,31,,,0
50:12.3,71,115,1974,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.3,71,115,1974,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.4,71,115,1974,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.5,71,115,1980,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.6,71,115,1980,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.6,71,115,1980,34,13,18.44,83.5,0,30.6,30.6,,,0
50:12.7,71,115,1980,34,13,19.13,83.5,0,30.6,30.6,,,0
50:12.8,71,115,1980,34,13,19.13,83.5,0,30.6,30.6,,,0
50:12.9,71,115,1980,34,13,19.13,83.5,0,30.6,30.6,,,0
50:12.9,71,115,1980,34,13,19.13,83.5,0,30.6,30.6,,,0
50:13.0,71,115,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.1,71,115,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.2,71,117,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.2,71,117,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.3,71,117,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.4,71,117,1980,34,13,19.13,83.5,0,30.6,31,,,0
50:13.5,71,117,1980,34,13,19.47,83.5,0,30.6,31,,,0
50:13.5,71,117,1980,34,13,19.47,83.5,0,30.6,31,,,0
50:13.6,71,117,1980,34,13,19.47,83.5,0,30.6,31,,,0
50:13.7,71,117,1980,34,13,19.47,83.5,0,27.5,31,,,0
50:13.8,71,117,1980,34,13,19.47,83.5,0,27.5,27.1,,,0
50:13.8,71,117,1980,34,13,19.47,83.5,0,27.5,27.1,,,0
50:13.9,71,117,1980,34,13,19.47,83.5,0,27.5,27.1,,,0
50:14.0,71,117,1951,34,13,19.47,83.5,0,27.5,27.1,,,0
50:14.1,71,117,1951,34,13,19.47,83.5,0,27.5,27.1,,,0
50:14.1,71,117,1951,34,13,19.47,83.5,0,27.5,27.1,,,0
50:14.2,71,117,1951,34,13,17.99,83.5,0,27.5,27.1,,,0
50:14.3,71,117,1951,34,13,17.99,83.5,0,27.5,27.1,,,0
50:14.4,71,117,1951,34,13,17.99,83.5,0,27.5,27.1,,,0
50:14.4,71,117,1951,34,13,17.99,83.5,0,23.9,27.1,,,0
50:14.5,71,117,1951,34,13,17.99,83.5,0,23.9,20.4,,,0
50:14.6,71,117,1951,34,13,17.99,83.5,0,23.9,20.4,,,0
50:14.7,71,113,1951,34,13,17.99,83.5,0,23.9,20.4,,,0
50:14.7,71,113,1918,34,13,17.99,83.5,0,23.9,20.4,,,0
50:14.8,71,113,1918,33,13,17.99,83.5,0,23.9,20.4,,,0
50:14.9,71,113,1918,33,13,17.99,83.5,0,23.9,20.4,,,0
50:15.0,71,113,1918,33,13,18.69,83.5,0,23.9,20.4,,,0
50:15.0,71,113,1918,33,13,18.69,83.5,0,23.9,20.4,,,0
50:15.1,71,113,1918,33,13,18.69,83.5,0,23.9,20.4,,,0
50:15.2,71,113,1918,33,13,18.69,83.5,0,22,20.4,,,0
50:15.3,71,113,1918,33,13,18.69,83.5,0,22,23.1,,,0
50:15.3,72,113,1918,33,13,18.69,83.5,0,22,23.1,,,0
50:15.4,72,120,1918,33,13,18.69,83.5,0,22,23.1,,,0
50:15.5,72,120,1809,33,13,18.69,83.5,0,22,23.1,,,0
50:15.6,72,120,1809,31,13,18.69,83.5,0,22,23.1,,,0
50:15.6,72,120,1809,31,13,18.69,83.5,0,22,23.1,,,0
50:15.7,72,120,1809,31,13,19.02,83.5,0,22,23.1,,,0
50:15.8,72,120,1809,31,13,19.02,83.5,0,22,23.1,,,0
50:15.9,72,120,1809,31,13,19.02,83.5,0,22,23.1,,,0
50:15.9,72,120,1809,31,13,19.02,83.5,0,14.5,23.1,,,0
50:16.0,72,120,1809,31,13,19.02,83.5,0,14.5,14.5,,,0
50:16.1,72,120,1809,31,13,19.02,83.5,0,14.5,14.5,,,0
50:16.2,72,123,1809,31,13,19.02,83.5,0,14.5,14.5,,,0
50:16.2,72,123,1747,31,13,19.02,83.5,0,14.5,14.5,,,0
50:16.3,72,123,1747,30,13,19.02,83.5,0,14.5,14.5,,,0
50:16.4,72,123,1747,30,13,19.02,83.5,0,14.5,14.5,,,0
50:16.5,72,123,1747,30,13,17.24,83.5,0,14.5,14.5,,,0
50:16.6,72,123,1747,30,13,17.24,83.5,0,14.5,14.5,,,0
50:16.7,72,123,1747,30,13,17.24,83.5,0,14.5,14.5,,,0
50:16.8,72,123,1747,30,13,17.24,83.5,0,14.1,14.5,,,0
50:16.8,72,123,1747,30,13,17.24,83.5,0,14.1,14.5,,,0
50:16.9,72,123,1747,30,13,17.24,83.5,0,14.1,14.5,,,0
50:17.0,72,120,1747,30,13,17.24,83.5,0,14.1,14.5,,,0
50:17.1,72,120,1585,30,13,17.24,83.5,0,14.1,14.5,,,0
50:17.2,72,120,1585,27,13,17.24,83.5,0,14.1,14.5,,,0
50:17.2,72,120,1585,27,12,17.24,83.5,0,14.1,14.5,,,0
50:17.3,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.4,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.4,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.5,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.6,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.7,72,120,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.7,72,117,1585,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.8,72,117,1516,27,12,15.88,83.5,0,14.1,14.5,,,0
50:17.9,72,117,1516,26,12,15.88,83.5,0,14.1,14.5,,,0
50:18.0,72,117,1516,26,12,15.88,83.5,0,14.1,14.5,,,0
50:18.0,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.1,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.2,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.3,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.4,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.4,72,117,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.5,72,115,1516,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.6,72,115,1425,26,12,14.27,83.5,0,14.1,14.5,,,0
50:18.6,72,115,1425,24,12,14.27,83.5,0,14.1,14.5,,,0
50:18.7,72,115,1425,24,11,14.27,83.5,0,14.1,14.5,,,0
50:18.8,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:18.9,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:18.9,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.0,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.1,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.2,72,115,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.2,72,113,1425,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.3,72,113,1316,24,11,13.41,83.5,0,14.1,14.5,,,0
50:19.4,72,113,1316,22,11,13.41,83.5,0,14.1,14.5,,,0
50:19.5,72,113,1316,22,11,13.41,83.5,0,14.1,14.5,,,0
50:19.5,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:19.6,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:19.7,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:19.8,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:19.9,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:20.0,72,113,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:20.1,72,111,1316,22,11,12.3,83.5,0,14.1,14.5,,,0
50:20.1,72,111,1076,22,11,12.3,83.5,0,14.1,14.5,,,0
50:20.2,72,111,1076,20,11,12.3,83.5,0,14.1,14.5,,,0
50:20.3,72,111,1076,20,10,12.3,83.5,0,14.1,14.5,,,0
50:20.4,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.4,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.5,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.6,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.7,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.7,72,111,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.8,72,109,1076,20,10,9.38,83.5,0,14.1,14.5,,,0
50:20.9,72,109,963,20,10,9.38,83.5,0,14.1,14.5,,,0
50:21.0,72,109,963,16,10,9.38,83.5,0,14.1,14.5,,,0
50:21.0,72,109,963,16,8,9.38,83.5,0,14.1,14.5,,,0
50:21.1,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
50:21.2,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
50:21.3,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
50:21.3,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
50:21.4,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
50:21.5,72,109,963,16,8,8.66,83.5,0,14.1,14.5,,,0
